,store_name,address,tel,category,star,detail,visit_review,blog_review,image
573,합천식당,대구 달서구 달구벌대로307길 9,053-525-7887,한식,4.4,None,27,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MDJfMjMz%2FMDAxNjQ4ODkxODc0NzM2.cQphrh4KFVMIV7BxN18LXBXG1zshsTq3t7iHKkYp7FAg.1zpe15k22HDGBiVBJt40inlPpchTn-NOOxj-Y0w_xZcg.JPEG.tnwjd984%2FIMG_0939.jpg
574,None,None,None,None,None,None,None,None,None
575,None,None,None,None,None,None,None,None,None
576,일출수산,대구 동구 율하동로28길 54,053-965-5326,생선회,4.46,None,532,140,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200812_189%2F1597186714420j5yey_JPEG%2FhiCDkit5llOG7sO02k8zma4I.jpg
577,푸른식당,대구 서구 서대구로 153-1,053-565-7722,"사철,영양탕",4,None,22,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA3MjJfMjQ3%2FMDAxNTAwNzI4MTcwMzEx.2ivzC4oBq0NKW3MdEXyeXaGyQ-BNQ-8BeNfbxcPwXqQg.8UQ6H814kcoGMnWNHN1KR3SyEtF_fz4KSbiwTaRZFFAg.JPEG.cocktail0703%2F20170715_133518.jpg
578,감성커피 노원점,대구 북구 팔달로27길 81,0507-1344-8227,"카페,디저트",4.36,"레시피대로 만든 커피처럼 사랑에도 레시피가 있다면!

전문가가 직접 수제 로스팅한 커피를 가까운 곳에서 즐길수 있는곳!

커피와 개성이 뚜렸한 메뉴로 눈과 입이 즐거워 지는 테이크아웃 커피전문점!

감.성.커.피!",50,6,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180703_283%2F1530606177266M0wkN_JPEG%2Few5stQ6f3DK_EhiG0PMvEeL2.jpg
579,None,None,None,None,None,None,None,None,None
580,None,None,None,None,None,None,None,None,None
581,강원도집,대구 수성구 시지로 38,053-939-5300,한식,4.49,"즉석수제면, 탕.찜 전문점 / 면류 : 메밀막국수, 메밀냉면, 감자옹심이칼국수 / 탕.찜류 : 동태모듬탕, 생선모듬찜",102,24,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151124_88%2F1448351801024ESMcw_JPEG%2F167074568659626_0.jpg
582,None,None,None,None,None,None,None,None,None
583,청도식당,대구 중구 중앙대로77길 43,053-256-7778,"사철,영양탕",4.16,None,141,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211129_156%2F1638186282145r0StR_JPEG%2F20201123_141856.jpg
584,None,None,None,None,None,None,None,None,None
585,None,None,None,None,None,None,None,None,None
586,None,None,None,None,None,None,None,None,None
587,None,None,None,None,None,None,None,None,None
588,None,None,None,None,None,None,None,None,None
589,None,None,None,None,None,None,None,None,None
590,배스킨라빈스 대구범물,대구 수성구 지범로 190,053-214-8317,아이스크림,4.46,배스킨라빈스 대구범물점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,876,25,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
591,None,None,None,None,None,None,None,None,None
592,None,None,None,None,None,None,None,None,None
593,스타벅스 대구만촌DT점,대구 수성구 달구벌대로 2636,1522-3232,카페,4.49,1. 주차가능 2. 주차장위치: 매장전면 3. 주차가능대수: 4대 4. 주차조건: 매장이용시 무료 5. 주차요금 정산방법: 정산없이 출차,"2,824",149,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
594,None,None,None,None,None,None,None,None,None
595,None,None,None,None,None,None,None,None,None
596,None,None,None,None,None,None,None,None,None
597,개나리한정식,대구 북구 매천로동17길 13,None,한정식,None,None,3,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1053218964%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658065632153%26md%3DnS3W1Uf3PRv0znriJvuy39ajJds%253D
598,거창식당,대구 북구 칠성시장로 37 1층,053-423-8168,한식,4.24,"가오리에 비벼지는 양념 양을 조절할 수 있는 생물 가오리 전문점. 가오리찜은 각종 양념과 해산물을 듬뿍 넣고 만들어서 깊은 맛이 난다. 가오리찜에 솔잎 등 한방재료를 넣어 고기 냄새가 나지 않고, 한방 육수로 만들어졌기 때문에 건강에도 좋다. 게장은 비린 맛이 없어, 맛이 깔끔하다. 알이 송알송알 차 있는 게만 선별하여, 주인이 직접 게장을 담근다.",35,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjNfODMg%2FMDAxNjA4Njg3ODQ0MjYy.NsxPycDZFMgCCeNyQmiUV6m5YGwGj6lpYEh8U7kwfoUg.FIQdsNzfQwY08YSVGovIK4KXH8-QpXxBTCKi65v2dMUg.JPEG.qpsxorn%2FKakaoTalk_20201223_085141603_04.jpg
599,None,None,None,None,None,None,None,None,None
600,None,None,None,None,None,None,None,None,None
601,독일베이커리,대구 남구 대명서로 158,053-629-8368,베이커리,4.41,None,73,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1146157308%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658065651034%26md%3Dvk%252FUu7fxa2EVqvM1xISYm7feysc%253D
602,None,None,None,None,None,None,None,None,None
603,원조서울칡냉면,대구 북구 태암로6길 3,053-325-9918,한식,4.36,None,26,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_78%2F15489139297848poV8_JPEG%2FvLS7VD9MX23aeALslQ3wS0sj.JPG.jpg
604,None,None,None,None,None,None,None,None,None
605,금참치앤스시,대구 북구 대현로 60,0507-1372-3737,생선회,None,"참치의 특수부위만 전문으로 취급하는 금참치앤스시 입니다.
주차장이 없는 관계로 주변 주차장을 이용해주시기 바랍니다.",2,9,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180910_107%2F1536548227514lal9T_JPEG%2FuBq1sQ6M3XJdPMR_Rt3pXt8e.jpg
606,본도시락 대구범어점,대구 수성구 상록로2길 72,053-754-4282,"도시락,컵밥",4.27,None,80,12,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200901_4%2F1598926804412Gbukd_JPEG%2FiSXaa1zp9Z_yco1SxaQbV-Eg.jpg
607,알토랑충무김밥,대구 달서구 용산로 186-5,0507-0090-0449,분식,4.51,"-배달지역 : 달서구 : 용산동/죽전동/감삼동/이곡동/본리동/신당동,성당동(200번지 이하는 배달불가)
서구 : 중리동/내당4동
-배달료
- 1,500원 : 용산동, 죽전동, 감산동
- 2,000원 : 중리동, 이곡1동, 두루3동, 내장4동, 볼리동, 장기동, 성당동 (200번지 이하는 배달불가)
- 2,500원 : 이곡2동
- 3,000원 : 신당동
 최소주문금액 : 18,000원 이상~",51,1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200508_239%2F1588896026924Ihnfh_PNG%2FyEpLKyaVAfrUxhJTTHC1ePjG.png
608,유로코피자 수성점,대구 수성구 동원로6길 39,0504-2015-2660,피자,4.73,None,28,8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210324_256%2F16165717177545zYR3_PNG%2Fu9GKmvr7rYF2OPCrlixE-xlP.PNG.png
609,None,None,None,None,None,None,None,None,None
610,None,None,None,None,None,None,None,None,None
611,할리스 대구동성로점,대구 중구 동성로6길 32,053-252-6307,카페,4.45,"다양한 토양과 기후에서 자란 커피 원두는 그 속에 각기 다른 맛과 향의 비밀을 숨기고 있습니다.
생두를 로스팅하여 에스프레소를 만드는 과정은 단순하고 평범해 보이지만, 사실은 로스팅과 추출법 등의 미묘하고 작은 차이가
커피 맛을 변화시킵니다.

원두에 숨겨진 이러한 커피의 비밀을 하나 하나 밝혀가면서 많은 사람들이 커피와 함께 소중한 순간을 즐기도록 해주는 것이
바로 할리스가 추구하는 ‘커피의 즐거움’입니다.

오늘도 할리스는 전세계의 커피 산지를 연구하고, 원두 본연의 맛을 살리기 위한 수많은 블랜딩을 개발하는 등 다양한
노력을 지속하고 있습니다. 커피가 주는 아름다움을 보다 많은 고객들이 즐길 수 있도록, 매 순간 의미 있는 작은 차이를
만들어가는 할리스가 되겠습니다.","1,777",106,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_125%2F161464487124061agC_JPEG%2FK15utTFWXeuNEny1JMXiV57W.jpg
612,네네치킨 대구옥포점,대구 달성군 옥포읍 돌미로2길 1,053-611-4482,"치킨,닭강정",4.17,None,49,6,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200427_242%2F1587916599285oAuVs_JPEG%2FUhSxmNbnWrHnrw_usOWREEif.jpg
613,None,None,None,None,None,None,None,None,None
614,삼덕동베이커리,대구 중구 달구벌대로447길 58,053-253-3379,베이커리,4.34,건강한 쌀카스테라 맛집! NO밀가루! NO버터! NO식용유! 대한민국 1등 카스테라😍,550,102,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210317_285%2F1615966123577T58Pw_JPEG%2FVrR1X_LsFAGOvLKCeq1GOT_8.jpg
615,None,None,None,None,None,None,None,None,None
616,None,None,None,None,None,None,None,None,None
617,None,None,None,None,None,None,None,None,None
618,None,None,None,None,None,None,None,None,None
619,친구야 오리,대구 달서구 와룡로53길 100,0507-1356-3261,오리요리,4.69,"오리고기, 삼겹살 전문점입니다 (단체석 있습니다)",61,3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201005_68%2F1601887266439fqKXf_JPEG%2FhUM9fTauRlu3dk1vSTUdGlzw.jpeg.jpg
620,None,None,None,None,None,None,None,None,None
621,피자헤븐 대구성서점,대구 달서구 용산로 198,053-571-3335,피자,4.42,None,76,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210329_69%2F1616997286741rx6t8_JPEG%2FDSa9DbOOhwZG67FNQqOQZa29.jpg
622,KFC 상인네거리점,대구 달서구 월배로 227,053-634-9447,햄버거,4.42,None,"2,059",66,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191219_99%2F1576727413769vC3FX_JPEG%2F56zSlNVH7a-sHZ3aQOLDhwjl.jpg
623,None,None,None,None,None,None,None,None,None
624,독도별미회수산,대구 동구 효동로6길 88,053-959-4200,생선회,4.36,None,159,12,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA4MjZfMjY4%2FMDAxNTk4NDUyODY0ODEx.3YpiEEEjDnKAEBn-e7L1GNpv2Ym4rXebKtcAlIM3Nicg.S-JiWgp_oSjkqTYWJoW_jvp3Q2rBU54boO5R-O8rxtMg.JPEG.candy0853%2Foutput_1337474352.jpg
625,None,None,None,None,None,None,None,None,None
626,엘리야불고기,대구 달서구 앞산순환로49길 73,053-656-1555,한식,None,None,5,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1790260070%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658065773740%26md%3D%252BTygUHYM3MsCqieggA9IAtS02sI%253D
627,None,None,None,None,None,None,None,None,None
628,None,None,None,None,None,None,None,None,None
629,None,None,None,None,None,None,None,None,None
630,국수나무 대구상인점,대구 달서구 상인서로 103-6 리젠트프라자,053-643-5868,국수,4.33,None,441,36,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191203_263%2F1575369207611eQz5q_JPEG%2FHqa-ekTI5Wl22XpDLVKi8ukw.jpg
631,피자헤븐 대구성서점,대구 달서구 용산로 198,053-571-3335,피자,4.42,None,76,2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210329_69%2F1616997286741rx6t8_JPEG%2FDSa9DbOOhwZG67FNQqOQZa29.jpg
632,None,None,None,None,None,None,None,None,None
633,None,None,None,None,None,None,None,None,None
634,None,None,None,None,None,None,None,None,None
635,None,None,None,None,None,None,None,None,None
636,None,None,None,None,None,None,None,None,None
637,미가맛집,대구 남구 명덕로40길 115-1,053-622-7838,한식,4.25,None,80,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTExMjNfMTcx%2FMDAxNjM3NjcyNTA1NzQ3.A3mhfo9seVdEq287F0AkewvvzlvmjkxwJ_8ACefMuR4g.AqXBp6T95OLOo5PU3x5nx1RWWdF1K9vkwKFOKgprdE8g.JPEG.flameim7%2Foutput_2258327232.jpg
638,None,None,None,None,None,None,None,None,None
639,None,None,None,None,None,None,None,None,None
640,카페비올라,대구 달성군 화원읍 사문진로 333,0507-1323-6777,"카페,디저트",4.27,마음을 따뜻하게 하는 공간에서 향긋한 커피를 사랑하시는 분들이 힐링하기 너무나 좋을 것 같은곳 입니다...^^,82,10,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180722_145%2F1532247741802VYVce_JPEG%2F-ele2sECNDMgqO70TTMlmAkr.jpg
641,None,None,None,None,None,None,None,None,None
642,더 맛있는 카페,대구 달서구 당산로 140,070-7759-0999,"카페,디저트",None,None,7,8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200130_168%2F1580350356526X46nY_JPEG%2FRarH-KLjjyEop37V1IxtDtlk.jpg
643,None,None,None,None,None,None,None,None,None
644,까꾸리한정식,대구 달성군 다사읍 세천로7길 15,053-585-7171,한정식,4.28,None,42,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191126_77%2F1574779785708lS2UT_JPEG%2FosPVJoLbSzCvcCkDsrTv2DjI.jpg
645,대덕식당,대구 서구 큰장로7길 12-1,053-952-0318,한식,None,None,3,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16182232%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658065860569%26md%3DMzYMWdYEi4nx0mU3gxdNQmVT6rg%253D
646,고봉민김밥인 구지점,대구 달성군 구지면 과학마을로 48,053-611-2080,분식,4.38,"간편해도 간소하진 않아야 하니까,
김밥은 역시, 고봉민김밥인.

바쁜 일상에서 간편하게 즐기는 김밥 한 줄,
더하거나 빼지 않아도 한 입에 먹기 편한 김밥 하나.
그러나 그 하나에 고봉민김밥인이 담은 정성은 결코 간단하지 않습니다.

잘 차려진 밥상의 따끈한 밥과 맛깔나는 반찬을 함께 먹는 한입과
국내 청정지역 김에 고슬고슬하게 지은 밥, 다채로운 재료로 채워 만든 고봉민김밥인의 김밥 한 입은 다를 바가 없기 때문입니다.
고봉민김밥인은 자연의 맛을 간직한 좋은 재료로 믿고 먹을 수 있는 안전하고 정직한 먹거리만을 만듭니다.",195,6,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_87%2F16448042313851HqxD_PNG%2F%25C0%25DA%25BB%25EA_1.png
647,None,None,None,None,None,None,None,None,None
648,None,None,None,None,None,None,None,None,None
649,부산식당,대구 달서구 두류공원로28길 20,053-624-6161,한식,None,None,11,None,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F16290408%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658065879780%26md%3DNSK%252F4ceKi2Z%252BbM5YvMzJL8fTUjc%253D
650,None,None,None,None,None,None,None,None,None
651,None,None,None,None,None,None,None,None,None
652,K224시해장국돼지국밥신암점,대구 동구 신암남로 143,053-941-5884,국밥,4.24,None,214,16,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190801_293%2F15646272378892JdxV_JPEG%2FSX0ljgclayTcAs46ORCxgn9t.jpeg.jpg
653,거기막창,대구 달서구 구마로52길 45,None,"곱창,막창,양",None,None,4,None,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_14%2F15857064040269dgqk_JPEG%2FOIrUOP-KgrY9I3k-W38RWWcC.jpg
654,조아조아두마리치킨 동서변점,대구 북구 동변로15길 20,050-8201-9597,"치킨,닭강정",None,None,6,5,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190130_24%2F1548852020180SmgyF_JPEG%2FvCq28OzXGmLx-_w-hHCAbsl8.jpeg.jpg
655,동변통뼈감자탕,대구 북구 동변로 94-4,053-951-1395,감자탕,4.17,None,42,8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20121117_273%2Fxiaomianhu_1353144768936jY4gG_JPEG%2FDSC05494.
656,None,None,None,None,None,None,None,None,None
657,None,None,None,None,None,None,None,None,None
658,강구물회,대구 남구 대봉로 154,053-476-4255,생선회,4.43,None,184,52,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200203_181%2F15806906529520XaTt_JPEG%2FNCwqYyxDxQ7m-yJ9rPCLmA6X.jpg
659,남경식당,대구 서구 염색공단로11길 15,053-358-5295,"칼국수,만두",4.37,None,97,11,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_13%2F1587192895929KDUY8_JPEG%2FsWbmArxL_2JJauXq5rcWT7oe.jpeg.jpg
660,None,None,None,None,None,None,None,None,None
661,None,None,None,None,None,None,None,None,None
662,불타는청춘막창,대구 수성구 수성로 135,010-4123-5224,"곱창,막창,양",None,None,8,4,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MDVfMjM1%2FMDAxNjQ5MTQ2MDYwNDA1.8PldtrFlu7cgtBEMnGcglQiZjP74kRQczkh6uB2_TBog.Kd-iJBhEjH6Bg9mzkIKXTjDd3QhmbTjSCUlshoFx2k0g.JPEG.kkjs1021%2Foutput_768407899.jpg
663,바보아재막창 본점,대구 북구 동천로24길 7,053-313-3121,"곱창,막창,양",4.58,"바보아재막창 본점입니다.
100% 국내산 막창을 키위숙성이라는 방법으로 제일 맛있는 막창을 드실 수 있도록 하겠습니다.

바보아재막창은 오셔서 맛에 반하고 친절함에 두번 반하는 자신 있는 가게입니다.
한 번만 먹을 수 없는 마성의 매력 바보아재막창에 놀러오세요 ^_^",243,90,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180604_158%2F1528109043536Xy9kI_JPEG%2FgETngY0qo76_kaRRMEgXVkSb.jpg
