,store_name,address,tel,category,star,detail,visit_review,blog_review,tag,image,review_sum
10815,대기정,제주 서귀포시 이어도로 41,0507-1403-1041,한식,4.55,"대기정은 제주산 갈치요리를 바탕으로 여러분들께 진정한 제주의 맛을 만들기 위해 노력합니다.
또한 많은 분들의 찬사 속에 맛의 비밀에 대해서 많은 질문을 받는등, 이미 지역 동종업계에서 최고의 업체로서 자리매김하고 있습니다
육상에는 우사인 볼트, 피겨스케팅에는 김연아를 떠올리듯이 제주 중문 음식점에는 매우 감사하게도 저희 대기정을 떠올려 주십니다.
채낚이배로 잡은 생갈치만을 사용하며 최상품 13미이상의 생물갈치 만을사용 
제주도 어디에서도 이정도크기의 갈치를 대기정의 금액으로
맛볼수 없을 만큼 자신있게 통갈치요리 제일 싸고 맛있는집이라 자부합니다.
대한민국 유일하게 갈치돌솥밥을 판매 부드러운맛에 아이들도 좋아합니다.
자칫잘못 조리하면 질길수 잇는 돌문어는 사용하지 않습니다 
오롯이 13미이상 큰사이즈의 생물갈치만을 사용
담백하면서 감칠맛나게 요리합니다. 갈치만을 사용해서 주변보다 가성비는 좋고
비용은 좀더 저렴합니다.",2109,1654,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190824_290%2F1566622835597jLbTU_PNG%2FqD9CGeZoqO5e2qUIuVHMsjGq.png,3763
15757,돌카롱 사려니숲길점,제주 제주시 조천읍 비자림로 422-2,064-783-5261,양식-일반,4.25,제주 사려니숲길과 에코랜드 인근에 위치한 돌카롱 사려니숲길점 입니다.,2298,1647,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190715_115%2F15631814485900Ifkw_JPEG%2F0QQvs-gc_1uZ8jhu-Bybex32.jpg,3945
4020,네거리식당,제주 서귀포시 서문로29번길 20,064-762-5513,"해물,생선요리",4.26,"성게미역국, 갈치국 등 싱싱한 재료를 이용한 제주음식을 만날 수 있는 곳입니다.",2877,1623,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210722_123%2F1626938269126MbCXd_PNG%2Fvp5kfdtUXP0sm7fR8MxoO9P4.png,4500
2937,섬소나이,제주 제주시 우도면 우도해안길 814,064-784-2918,중식당,4.59,"안녕하세요. 섬소나이입니다.

저희 섬소나이는 언제나 신선한 재료만을 선별하여
모든 음식에 정성을 다하고 있으며, 
편안하고 쾌적한 분위기에서 식사를 즐기실 수 있도록 준비하고 있습니다. 

처음부터 끝까지 변함없는 친절한 서비스와 최상의 맛으로 정성껏
음식을 맛깔스럽게 요리해 푸짐한 양과 고급스러운 맛으로 
고객님의 미각을 만족시켜 드립니다.

정직한 식재료와 바른 조리법, 신선하고 연구 개발된 식단으로 
여러분을 찾아 뵙겠습니다.

언제나 내 가족이 먹는다는 생각으로 정직하고 
깨끗하게 정성을 다하는 저희 업소를 찾아주십시오.
자부심을 걸고 한결같은 맛과 친절한 서비스로 최선을 다해모시겠습니다.

서비스도 굿! 늘 기분이 좋아지게 하는 섬소나이로 놀러오세요^^",1700,1611,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191221_77%2F1576920085301Hm5DW_JPEG%2FBOXzOeZvU-GSJcm1hxFq26nd.jpg,3311
15367,제주고기국수 만세국수,제주 제주시 오라로 152 만세국수,064-702-7056,국수,4.32,"'생생정보통 1014회출연 만세국수' 제주도 고기국수 맛집, 제주공항근처 고기국수, 제주공항근처 맛집, 제주공항근처 아침식사",724,1589,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210714_207%2F1626226682800vo4S2_JPEG%2FJzP1NxE_Rd-cO_95epa9CFYz.jpg,2313
7057,공백,제주 제주시 구좌읍 동복로 83,064-783-0015,"카페,디저트",4.35,None,1991,1574,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220618_188%2F1655546672709GrgQg_JPEG%2FA100CAFF-8CD7-4986-B3A3-3449B80754F3.jpeg,3565
17609,수목원길 야시장,제주 제주시 은수길 69,None,지역명소,4.36,수목원테마파크야시장 입니다 12월31일까지 한시적 운영이 아니라 지속적으로 운영할 예정입니다,103,1573,이색체험,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODEwMTNfMTU1%2FMDAxNTM5NDI0NTQ3NzYw.8BfYbN_qNGwcfwo9OrT9duoqS576mqRAYX_1FWwzxD8g.EzMnuSZdrhLNDhXwdtxeQZrWrrVATIBRtzDYYby1nxQg.JPEG.huhu_ha%2FDSC06624.,1676
405,제주도 메르블루 게스트하우스 파티,제주 제주시 구좌읍 문주란로 121,0507-1304-6291,게스트하우스,4.9,"제주도 NO.1 메르블루게스트하우스
 - 제주도게스트하우스 중 타게하 시설 비교 불가
 - 깨끗하고 시설좋은게하(매일 이불세탁,향균소독)
 - 제주게스트하우스 관광에서 선정한 안전한 게하
 - 전객실 오션뷰, 전객실 내부에 깨끗한 화장실 완비
 - 객실과 파티장 별도 안전한 시설관리
 - 각종 레저체험 할인혜택
 - 제주도 게하 바베큐 파티
 - 인스타,블로그 매일 파티 사진 업데이트

메르블루 신축으로 최상의 시설과 서비스로
운영하고 있으며 전 객실 토끼섬과 바다가
보이는 제주도 최고 조망권을 자랑하는
게스트 하우스입니다.
최대 수용인원이 50명이상으로 제주도게스트하우스
파티 최대인원으로 매일 파티 진행합니다.
다른게하와 달리 매일 이불세탁, 향균소독
5성급 호텔처럼 관리합니다.

전자도어록이 설치되어 있고, 객실 내부를
제외한 전 구역 CCTV가 작동하므로
안심하고 이용하시면 됩니다.

제주 동쪽 관광지(우도,성산,월정,세화,송당오름 등)
10분거리에 위치하고 있어 여행하기 최적
주변맛집, 볼거리가 많고 숙소앞 바다

저녁 7시 바비큐 파티 진행
※ 20~30대만 파티진행
인스타, 블로그 매일 파티사진 업데이트
파티만 참여가능

수상스포츠(서핑,스피트보드,패들보드
스노클링,피싱카약 등)저렴한 가격 진행

제주도게스트하우스파티 NO.1
메르블루에서 힐링을 누리고 가세요.

다양한 룸 타입 보유
도미토리(여자4~6인실,남자6~8인실)
오션뷰 트윈룸(2~3인사용)
※ 천연라텍스매트리스 숙면하고 가세요^^
※ 2층 침대에서도 일어날수있을정도 층고높이
※ 개인커텐, 개인콘센트, 전 객실 내부 화장실",5239,1568,"신나는, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20220419_139%2F1650364885461SlSEX_JPEG%2F4154f363-bfcd-11ec-9b1f-505dacfbaa5c_03.jpg,6807
3632,거멍국수,제주 서귀포시 안덕면 사계로114번길 53-14,0507-1403-8787,국수,4.31,"제주 산방산 근처이며, 제주 용머리해안 가는 길에 위치 해 있습니다.
제주도 서귀포 안덕면에서 고기.회 국수 전문점으로 유명합니다.
주차장은 물론 식당안에서도 산방산 잘 보입니다.
제주 전통방식의 곰탕같이 진한 국물의 고기 국수
쫄깃 쫄깃 제철 회가 듬뿍 들어간 회 국수
고소하고 담백한 성게 국수
그리고 모둠만두, 전복구이, 돔베고기를 항상 정성껏 준비하고 있습니다.
국수의 면은 건강과 맛을 생각하여 치자면을 사용하고 있습니다.",1057,1565,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210118_171%2F1610934722445hQFCC_JPEG%2FUg92MjvwgidlYwH0emfUKiDf.JPG.jpg,2622
494,김희선제주몸국,제주 제주시 어영길 45-6,064-745-0047,한식,4.46,용담 해안도로에 자리잡은 제주 향토 음식인 몸국 전문 한식당입니다. 돼지 사골을 넣고 20시간 이상 푹 고아낸 육수에 몸이라는 해초류를 일컫는 제주 사투리인 모자반과 수제비를 넣고 끓여 뚝배기에 담아내는 몸국이 대표 메뉴입니다.,2169,1559,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151105_88%2F1446704429435dHGpF_JPEG%2F30815182_01.jpg,3728
251,해월정,제주 제주시 구좌읍 해맞이해안로 2340,064-782-5664,"해물,생선요리",4.22,해월정만의 맛의 비법으로 만든 보말요리 전문점,2438,1546,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191025_83%2F1571964258586JYVhi_JPEG%2FO4xFgot1IXH5tFET2aNoH8yb.jpg,3984
1468,메이즈랜드,제주 제주시 구좌읍 비자림로 2134-47 메이즈랜드,064-784-3838,테마공원,4.44,"돌, 바람, 여자를 테마로 조성된 미로공원
POINT1. 세계 최장 석축 미로입니다.
POINT2. 제주 신화 조각품들이 모여 있습니다.
POINT3. 걷기만 해도 건강해지는 건강미로공원 입니다.
POINT4. 출구를 찾아 떠나는 미로여행
POINT5. 가장 제주다운 미로공원
POINT6. 메이즈랜드 미로박물관",2483,1542,이색체험,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_250%2F1653265619116f4upQ_JPEG%2FIMG_5843.jpg,4025
9253,카페한라산,제주 제주시 구좌읍 면수1길 48,064-783-1522,"카페,디저트",4.61,제주 세화해변 오션뷰 카페입니다~,1901,1530,"디저트 맛집, 분위기 있는, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210506_35%2F16203080263625Rp8T_JPEG%2FDUNL0ibBYTRIjutFepcAGBYZ.jpg,3431
7119,바다를본돼지 제주협재판포점,제주 제주시 한경면 판포1길 16 1층 바다를본돼지 제주협재판포점,0507-1385-5536,돼지고기구이,4.51,"제주 바다를본돼지입니다.
제주 토종 흑돼지와 신선한 제주 해산물을 함께 드실 수 있는 특별한 공간입니다.
점심특선메뉴로 제주흑돼지와 돌솥밥, 해물전복뚝배기도 세트로 특별한 가격에
제공하오니 후회없는 선택이 되시리라 믿습니다.
통멸치가 들어간 멜조림과, 고사리와 묵은지를 흑돼지구이와 함께 곁들이시면 더욱 맛있게 드실 수 있습니다.
100%제주 흑돼지 인증점인 바다를본돼지는 최상급의 흑돼지 생고기만을 제공하고 있으니 안심하시고 드셔도 됩니다.

본점인 제주협재판포점은 근처에 판포포구와 협재해수욕장, 금능해수욕장, 한림항, 신창해안도로 등 유명한 명소들이 많아 관광하시고 오셔서 편하게 식사하실 수 있도록,
쾌적한 실내공간과 어느 자리에서건 비양도와 함께
제주서쪽 한경면 바다를 보며 맛있게 제주흑돼지 구이를 드실 수 있게 정성들여 준비를 했습니다.
판포 협재흑돼지 맛집 뿐 아니라 제주 흑돼지 맛집으로 자리매김 할 수 있도록 매일매일 정성스럽게 준비하고 노력하고 있습니다.

2호점인 노형점은 제주공항과 제주시내와 인접해 있습니다.
용담이호 해안도로, 제주드림타워, 제주야시장, 한라수목원, 탑동광장,이호테우해수욕장 등 유명한 명소들이 많습니다.
오겹과 목살을 최고의 숙성도를 유지중입니다. 그외에 시원하고 얼큰한 해물전복뚝배기와 전복구이, 새우구이, 키조개야채볶음 등 다양하게 준비해뒀습니다. 대표 제주맛집으로 자리매김하기 위해 노력중인 바다를본돼지 노형점입니다.

3호점인 서귀포점은 근처에 서귀포항과 천지연폭포, 정방폭포, 이중섭거리, 서귀포올레시장, 쇠소깍 등 유명한 명소들이 많아 관광하시고 오셔서 편하게 식사하실 수 있도록,
쾌적하고 넓은 실내공간과 어느 자리에서건
문섬과 함께 서귀포바다를 보며 맛있게 제주흑돼지 구이를 드실 수 있게 정성들여 준비를 했습니다.
서귀포 흑돼지 맛집 뿐 아니라 제주 흑돼지 맛집으로 자리매김 할 수 있도록 매일매일 정성스럽게 준비하고 노력하고 있습니다.

가게특성상 예약이 불가한점 양해부탁드리면서 방문해주시는 모든 고객분들께 감사인사드립니다.
-바다를본돼지 직원일동-",1911,1529,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20220501_299%2F1651360686078kf5tB_JPEG%2Fc683015e-c8db-11ec-b5d5-d4f5ef590144_03.jpg,3440
11061,한림칼국수 제주본점,제주 제주시 한림읍 한림해안로 139,070-8900-3339,"칼국수,만두",4.48,"'보말도 괴기다' (괴기/고기)

보말칼국수가 맛있는 한림칼국수 입니다.
근처에 비양도로 가는 선착장이 있어요.
비양도 여행하기 전 따뜻한 보말죽 또는 보말칼국수 맛보러 들려보시길",2246,1526,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190114_77%2F1547428770713Vaiyo_JPEG%2F3NGhhsMPl2LCyKzm3YbI-Wx5.JPG.jpg,3772
8258,칠돈가,제주 제주시 서천길 1,064-727-9092,돼지고기구이,4.42,SINCE 2014 연탄불에 구워드리는 칠돈가 본점 입니다.,1330,1522,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220706_298%2F1657072420125gMKbv_PNG%2F1657060589794.png,2852
13499,제주마루 섭지코지점,제주 서귀포시 성산읍 신양로 116,064-783-0222,일식당,4.47,싱싱한 회를 파는 제주마루입니다 정성껏 모시겠습니다,659,1521,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210710_13%2F1625883979312Jd3PV_JPEG%2F5IIoMYqy5cHL0NWRCrosqu8T.jpg,2180
7305,아줄레주,제주 서귀포시 성산읍 신풍하동로19번길 59 (도로명주소가 아닌 구주소로 검색하세요),0507-1411-4052,"카페,디저트",4.57,"제주도의 작은 리스본. azulejo, fado, eggtart

노키즈존(5세이상)이며 조용한 분위기를 지향하는 카페입니다. 남에게 피해가 가는 행동은 자제해주시기 바랍니다. 1인 1음료는 카페라는 공간을 이용하는 기본매너입니다. 강아지는 실외에서는 자유롭게 함께 할 수 있지만 실내에서는 반드시 케이지나 애견가방과 함께 입장가능합니다. (유모차,애견방석 등등 실내입장불가합니다.) 매주 화요일, 수요일은 정기 휴무일입니다!!",1180,1515,"디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170926_215%2F1506400932438APk8X_JPEG%2FO0hX3OvgwIWkgsh4s9VIRlHS.JPG.jpg,2695
14659,제주순풍해장국 함덕점,제주 제주시 조천읍 신북로 604 1층,064-782-8866,해장국,4.84,저희 업소는 언제나 신선한 재료만을 취급하며 보다나은 맛과 서비스로 고객님들께 보답하고자 합니다.(국물류를 시키실시에는 조리 되지않고 나갑니다.),5413,1500,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190902_122%2F1567357156579umIWW_JPEG%2FdQfe_RMEEWY6tNanBbdInVCa.JPG.jpg,6913
2597,우무,제주 제주시 관덕로8길 40-1,010-4471-0064,"카페,디저트",4.43,우무는 제주 해녀가 채취한 우뭇가사리를 오래 끓여 만든 수제 푸딩입니다.,2132,1492,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220701_68%2F16566515696685CCUl_JPEG%2FIMG_2513_%25285%2529.jpg,3624
14628,베케,제주 서귀포시 효돈로 54,064-732-3828,"카페,디저트",4.45,None,927,1492,"커피 맛집, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180701_17%2F1530430260496cIhve_JPEG%2F6eC-ycd0D3c1XvKPJxvUCFah.jpg,2419
12057,도두해녀의집,제주 제주시 도두항길 16,064-743-4989,생선회,4.16,None,826,1478,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170602_233%2F14963712756551bIpm_PNG%2F_15.png,2304
13784,제주 김만복 애월점,제주 제주시 애월읍 애월해안로 255,064-759-8280,한식,4.23,"제주도 김밥 맛집으로 알려진 제주김만복!
애월쪽으로 오시면 전복요리로 
간단하면서도 맛있는 한끼 드시고 가세요^^



(주)폴리포니홀딩스 / 844-81-00845",2941,1477,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180524_287%2F1527151055727Kewt8_JPEG%2FKxO36aCmOuognJl7twH4b5w8.jpg,4418
