,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
2611,양평칼국수 본점,부산 사하구 다대로 680-1,051-265-0907,"칼국수,만두",4.4,"휴무는 달라질 수 있으니, 너무 네이버만 믿지 마시고 매장으로 전화주시거나 인스타그램에 휴무공지를 확인해주세요 ^^*",367,64,431,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210731_260%2F1627690450286BJ3nr_JPEG%2FcRMAFOgbg2fRuJiRtZ4k40FY.jpeg.jpg
4463,이원화구포국시,부산 북구 구포시장1길 6 이원화구포국시,051-333-9892,국수,4.22,2006년 9월 26이 KBS 6시 내 고향에 방영되기도 하였고 밀가루 음식을 드시지 못하는 고객을 위해 특미 즉석김밥을 준비해놓고 있습니다. 저희 가게에 오시면 구포에 대한 많은 정보와 구포국수에 대해서 상세히 설명해드립니다. 아울러 옛 장터 사진 및 자료를 준비하여 뜻 깊은 식사가 되리라 생각됩니다. 시장 내에 있는 매장치고는 매우 청결하고 친절로서 서비스를 해드리고 가격은 싸지만 분위기나 음식내용은 고품격이라 자부합니다.,321,110,431,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_299%2F1646184224982F0621_JPEG%2F16461842019512698416014968460217.jpg
1379,보고커피 남산본점,부산 금정구 팔송로 13 try,0507-1443-8702,카페,4.57,"2013년에 남산동에 오픈하여 현재까지 운영하고 있는 커피전문점입니다.
현재 10여개의 가맹점까지 운영하고 있으며,
합리적인 가격과 고객들의 취향에 맞춰 작은사이즈의 음료부터 1리터 대용량의 음료까지 제공하고 있습니다.
부산시에서 지정한 착한가게로 생과일주스와 각종 인기메뉴까지 제공합니다.",378,52,430,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211124_276%2F1637726613776rHeGN_JPEG%2FKakaoTalk_20211109_111117748.jpg
1825,이원화구포국시,부산 북구 구포시장1길 6 이원화구포국시,051-333-9892,국수,4.22,2006년 9월 26이 KBS 6시 내 고향에 방영되기도 하였고 밀가루 음식을 드시지 못하는 고객을 위해 특미 즉석김밥을 준비해놓고 있습니다. 저희 가게에 오시면 구포에 대한 많은 정보와 구포국수에 대해서 상세히 설명해드립니다. 아울러 옛 장터 사진 및 자료를 준비하여 뜻 깊은 식사가 되리라 생각됩니다. 시장 내에 있는 매장치고는 매우 청결하고 친절로서 서비스를 해드리고 가격은 싸지만 분위기나 음식내용은 고품격이라 자부합니다.,320,110,430,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220302_299%2F1646184224982F0621_JPEG%2F16461842019512698416014968460217.jpg
141,칡넝쿨유황오리 본점,부산 강서구 상덕로 52,051-971-6569,오리요리,4.36,"2018.12.18일 부로 30년된 오리고기전문점입니다.
앞으로도 더욱도 열심히 하겠습니다.
감사합니다.",372,57,429,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_242%2F1441086962843nxxF5_JPEG%2F156157536568394_0.jpeg
365,모네의정원,부산 부산진구 새싹로 161-5 모네의 정원,051-817-3777,브런치,4.47,None,373,51,424,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA0MjZfMjA4%2FMDAxNDkzMjE2MDA0ODM3.M-JoEFF2G5749L-hWJy7ySFmbx53-1A8dndm1SuAYtYg.O42lYj3wT5m01G_qKNLpOCz826T42szm6aOTm6hJRkog.JPEG.sujin710901%2F%25B8%25F0%25B3%25D7%25C0%25C7%25C1%25A4%25BF%25F8010.
2853,가빈횟집,부산 해운대구 달맞이길62번가길 33 가빈회집,0507-1334-0289,생선회,4.69,안녕하세요. 맛있고 친절한 가빈횟집입니다.,244,178,422,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200527_170%2F15905716098290V6wA_JPEG%2FAG6iGuNAsh372ttCpVcqgxWc.jpg
4632,수영본가돼지국밥,부산 남구 우암로 91,051-631-2751,국밥,4.41,None,398,24,422,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200421_120%2F15874535646404WbCU_JPEG%2FvWWC01E_VjCLTZMbXRsuhGf1.jpg
1738,명인만두 부산부암점,부산 부산진구 가야대로 715,051-804-4255,분식,4.26,None,407,13,420,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200303_236%2F1583228399777smigE_JPEG%2FOYrq01N59_F9nGZGkXgStFpO.jpg
4135,빽다방 부산구남역점,부산 북구 백양대로 1038,051-343-0410,테이크아웃커피,4.36,None,406,13,419,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODA4MDlfODEg%2FMDAxNTMzODE4NjQwMjcz.yYGonguCotNKdmuGly2jByErYQuqH9O3SCMeu7PJLTcg.p_Onrsaoj-QT0A_HtPB4pRx7hf_EkNDtxciTmYxDL7gg.JPEG.aksu91%2FIMG_7530.jpg
4966,지노스 뉴욕 피자,"부산 해운대구 해운대해변로298번길 24 , 1층 1-24호",0507-1402-7575,피자,4.33,수요미식회에 나온 지노스 뉴욕피자 해운대점,296,122,418,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200706_130%2F1594019114027XEXPQ_JPEG%2Fnzw6Azad3QKxQ3SvHnc1g6ra.jpg
2687,88완당집,부산 해운대구 반송로924번길 3-1 1층 88완당집,0507-1332-9091,한식,4.68,"찾아 주시는 손님들께 맛있고 행복한 한 끼 만큼은 보장해 드리고 싶은, 다음에 다시 찾고 싶은 가게로 기억되고픈 완당 전문점입니다.
 진~하면서 깔끔하고 뜨끈하지만 시~원한 국물맛에 ,하늘하늘 부드러운 꼬마만두의 풍미가 가득 이국적이면서 향수를 자극하는 인생 완당 한 그릇을 만나보세요:D
종잇장같이 얇은 만두피로 손수 빚은 꼬마만두가 동동~자꾸만 생각나는 그 맛 : )
:::::::::: 완당(완탕)이 뭐죠?
종잇장같이 얇은 만두피를 손수 밀어낸 다음, 양념에 재운 돼지고기로 속을 채운 작은 만두를 육수에 넣어 만든 특별한 만둣국입니다. 흔히들 국물이 끝내준다고 합니다:)
 부산을 대표하는 먹거리 중에 하나인 완당. 누군가에게는 추억 소환템으로 또 다른 누군가에게는 새롭거나 낯선 음식으로 여겨지기도 하죠. 국내 완당판매점의 수가 적어 다소 생소하게 느껴질 수 있지만 한 번 드셔보신 분들은 심심한 듯 매력적인 맛이 생각나 자꾸만 찾게된다고 합니다:)
::::::::: 88완당집의 완당은 뭐가 다르죠?
1. 육수에 진심
꼼꼼하게 내장을 제거해 쓴맛을 없앤 남해 건 멸치와 완도 꼭지 다시마, 건표고, 생강 등의 8가지 재료를 아낌없이 넣어 진하게 우려낸 육수
2.수제 완당
매장에서 반죽하고 재단한 종잇장같이 얇은 만두피와 특제 간장에 재워 맛깔나는 국내산 돼지등심소로 정성껏 빚은 완당
3.엄선한 식재료 사용과 당일 생산
:::::::::
국내에 몇 안 되는 숙련된 완당 제조기술을 보유한 88완당집은 속이 비치도록 얇으면서, 부드럽지만 적당한 탄력에 잘 불지 않는 만두피와 특제 양념으로 맛을 낸 알찬 고기소, 진하면서 깔끔하고 뜨끈하면서 시원한 국물, 양질의 식재료 사용을 강점으로 반죽부터 재단, 완당 빚기의 전 과정을 손수 합니다. 꼭지 다시마와 멸치, 돼지고기, 소고기, 무, 마늘과 생강, 양파, 쌀, 매실 등의 각종 신선채소류는 모두 국내산만을 고집해 왔으며
매장에서 담근 고추장과 무김치, 무생채, 원당을 넣어 만든 수제 매실청을 사용하고 내장을 제거해 쓴맛을 없앤 건 멸치와 7가지 재료로 정직하게 끓인 육수,생강의 풍미가 일품인 특제 간장을 제조하여 조리합니다.
::::::::::::
 오뚝이 부부가 나란히 서있는 모습을 상호에 담았다는 부산 반송동 소재의 88(팔팔) 완당집은 1980년 6월 25일 한 부부가 시장에 차린 작은 식당에서 시작하여 현재 큰아들 내외와 함께 2대째 운영 중인 완당 전문점입니다.
 완당을 주력으로 자가제면한 메밀국수, 충무김밥과 유부초밥, 돌솥비빔밥을 인기리에 판매하는 수제 분식 브랜드로서 국내에 몇 안 되는 숙련된 완당 제조기술을 바탕으로 특제 양념과 양질의 식재료를 사용하여 소박하지만 품격 있는 식사를 제공합니다.
2020 안심식당 인증
2019년 정부공식 인증 '백년가게' 선정
KNN 테마스페셜 2020.4.4
MBC 부라보 2019.10.28
부산MBC 행복한금요일 2016.7.1
식 재료
육수: 남해멸치, 국산꼭지다시마, 디포리
면: 직접 반죽하여 주문즉시 면을 뽑습니다.
콩: 국내산(서리태,약콩,백태)
소고기: 1등급 한우
돼지고기: 국내산
쌀: 국내산
매실: 국내산
간장: 100%양조간장
식초: 100%양조식초
참기름: 국내산 참기름
고추장: 직접 담은 고추장
단무지: 100%국산무 단무지
김치: 국산 무와 국산 고춧가루로 직접 담아요
마늘,생강,양파:국내산
액젓: 청정원 남해안 100% 자연숙성 액젓
남은 반찬 재사용하지 않습니다.",370,44,414,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_250%2F16542661902378a3tF_JPEG%2F%25B9%25E9%25B3%25E2%25B0%25A1%25B0%25D4%25BA%25CE%25BB%25EA%25C7%25F9%25B5%25BF%25C1%25B6%25C7%25D5%25B9%25DD%25BC%25DB%25B8%25C0%25C1%25FD88%25BF%25CF%25B4%25E7%25C1%25FD%25BF%25CF%25B4%25E7%25B8%25E9.jpg
1932,뚱삼이와대삼이 수영점,부산 수영구 수영로 732,051-752-9297,"육류,고기요리",4.46,None,292,122,414,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211129_219%2F1638120195310xKDk7_JPEG%2F07B301B9-2E8D-47E7-9F79-08E57605EF6D.jpeg
1261,우리콩맷돌손순두부청국장,부산 동래구 중앙대로1367번길 74,051-553-1270,두부요리,4.39,"안녕하세요.
저희 매장은 항상 친절한 서비스로 고객 한 분, 한 분을 정성껏 모시고 있습니다.
찾아주신 고객마다 만족을 드리고자 노력하고 있는 저희 매장에서 특별한 혜택과 함께 최고의 서비스를 만나보시기 바랍니다.
고객이 최고의 만족을 느낄 수 있도록 항상 노력하겠습니다. 
감사합니다.",377,36,413,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_134%2F1441008101911OceIp_JPEG%2F12053338_0.jpg
1622,시골밥상우리집,부산 기장군 일광읍 일광로 99 1층,0507-1381-3321,한정식,4.33,1998년부터 지금까지 변함없이 집에서 먹는밥처럼....,351,61,412,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220709_235%2F1657330119687eAiah_JPEG%2FNSC20220709_102346.jpg
3493,이슈모리,부산 부산진구 신천대로62번길 45 1층 이슈모리,0507-1431-4772,"초밥,롤",4.49,"이슈모리는 20년 일식 경력의 오너 쉐프가
매일 신선한 재료로 직접 요리합니다.
혼자서도 즐길수 있는 다찌에서 여럿이 함께할수 있는 룸도 준비되어 있습니다~~
점심 특선의 착한 가격으로도 맛볼수 있는 퀄리티좋은 스시!! 소중한 사람에게 대접하고싶을땐 수제 특선초밥!!
또 특별한 날이 아닌 일상에서의 스시와 맥주한잔은
최고의 선물이 될것입니다.
룸이용 고객님은 하루 전 예약 하시면 사용하실수 있고
최대 8인 입장하실수 있습니다.",211,200,411,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171215_18%2F1513345199234cFrKS_JPEG%2FVzIJRSeTlF0WIT4ynkZsEBcI.jpeg.jpg
3920,맛나감자탕 사하구청점,부산 사하구 낙동대로 388 상가 2층 200호,0507-1395-4488,감자탕,4.49,"8시간 우려낸 진한육수로
칼칼하고 깊은 국물맛~
부드럽고 살이 많은 100%목뼈~ 맛과 정성으로 승부합니다
후식은 더치커피 보이차 아이스크림

 130석 단체석 놀이방 주차장완비

배달은 당리 하단 신평 괴정 감천 대신동 부민동 암남동 아미동 구평동 가능합니다",401,10,411,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190331_4%2F1554035982820Qgprd_JPEG%2FtNacPoaxpliPZWDny91J3e_C.jpg
844,원조가마솥추어탕,부산 영도구 태종로 628,051-405-1569,"해물,생선요리",4.37,None,379,25,404,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201205_240%2F1607157417879tUGea_JPEG%2FkauXuZaiCUGuOUaB6R2YAcHb.jpg
2672,띵크커피 부산센텀점,"부산 해운대구 센텀서로 30 knn타워1층102,105호",051-664-6860,카페,4.33,"공정무역 커피를 사용하는 카페. 커피 종류가 다양하며 가볍게 마실 수 있는 맥주,피자까지 판매합니다. 카페 인테리어는 고급스러우며, 분위기도 좋아 일 하시는 분들이 많이 오신답니다. 카페는 넓으며 테이블 간 간격도 널찍해서 편안한 분위기입니다. 대관도 환영합니다.",265,137,402,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211202_198%2F1638410425093T4zYk_JPEG%2FScreenshot_20211202-104214_Instagram.jpg
4192,한신포차 서면중앙점,부산 부산진구 중앙대로680번가길 38 2층 한신포차 서면중앙점,051-817-7001,포장마차,4.42,"어서오세요! 한신입니다!
모두가 사랑하는 오리지널 한신닭발에 이어 한신무뼈닭발, 직화튤립닭발이 새롭게 출시되었습니다.
맛있는 닭발과 다양하고 전통있는 술안주들을 언제 어디서든 즐길 수 있는 한신포차!
많은 이용 부탁드립니다.",330,66,396,"든든한, 신나는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_140%2F1631857921942dW7BB_PNG%2FaP3HzS4NLOgZelDz0BcwFbQp.png
3278,소우닭계,부산 동구 조방로16번길 20 삼익아파트상가,051-633-2292,갈비탕,4.44,None,370,25,395,든든한,None
3085,도미노피자 괴정점,부산 사하구 사하로 169,051-293-2030,피자,4.47,완벽한한끼 Life food Domino's,366,28,394,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190805_211%2F1564973506757fTup4_JPEG%2FU6XIrbRh1-XfDdLB-iTFckTt.jpg
4531,후라이드참잘하는집 명지신도시점,부산 강서구 명지국제5로 60,051-205-9988,"치킨,닭강정",4.47,"항상 좋은 맛과 친절함을 드리기 위해 많은 노력을 하고 있습니다.

앞으로도 고객님들의 관심과 사랑에 보답하기 위해
더 좋은 맛과 서비스를 제공해드릴 것을 약속드리며
최상의 맛과 친절함을 드리는 후라이드참잘하는집이 되겠습니다.

감사합니다!",376,16,392,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220425_262%2F1650869847878cG2uA_JPEG%2F%25B3%25D7%25C0%25CC%25B9%25F6%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA-0425-%25BF%25CF%25BC%25BA2-08.jpg
3352,파스쿠찌 서면베스트웨스턴호텔점,부산 부산진구 서면로 20 (부전동) 카페 파스쿠찌,051-801-9971,카페,4.41,파스쿠찌 서면솔라리아니스테츠호텔점입니다. 네이버 스마트주문에서 간편하게 주문하세요!,378,14,392,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200911_58%2F1599813549162IFC3M_PNG%2Fimage.png
210,동대문엽기떡볶이 부산화명점,부산 북구 금곡대로303번길 35,051-363-8591,분식,4.44,None,386,4,390,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDEyMjRfMTUg%2FMDAxNjA4Nzk3ODg1OTM5.tXP9TjwVIuzIF6ZUb9b__dbGE0SvQeLk55057c9f1fog.QJUg6jNa79Ue8GDn8Nvn5YxeDOSuws2lyBBf2gFeVNkg.JPEG.na_young03%2F%25C8%25AD%25B8%25ED%25B5%25BF_%25BF%25B1%25B6%25B1__%252814%2529.jpg
421,가원,부산 금정구 중앙대로 2238,051-508-8878,한식,4.09,None,385,5,390,"든든한, 파릇파릇한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170721_226%2F1500613272455VrWeM_JPEG%2F186671543132262_0.jpeg
4292,소문난찜,부산 해운대구 좌동로53번길 35-13,0507-1369-1915,"아귀찜,해물찜",4.57,"중동 소문난찜 주문이벤트
모두의주문 이벤트 진행중 [자동참여]
모두의주문 전화 주문고객 중 추첨을 통해 매월 문화상품권,구글기프트카드,백화점상품권 증정
모두의주문 서비스 주문고객 중 추첨을 통해 3개월마다 맥북, 아이패드, 에어팟 증정
중복으로 주문을 할때마다 중복참여 가능 (이벤트 참여는 1만원당 1회)
1년365일 모두의주문 전화,간편주문 이용고객 전체 모두가 당첨될 때 까지!",129,259,388,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200616_211%2F1592277939597BqPF2_JPEG%2Fimage.jpg
1909,커피스미스 경성대점,부산 남구 용소로7번길 22,051-627-9447,카페,4.38,None,357,31,388,"커피 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171024_54%2F1508811884883WTLnV_JPEG%2FoRDHyeIomKrslBxTBjVw2VX7.jpg
620,동대문엽기떡볶이 정관신도시점,부산 기장군 정관읍 정관4로 49-36 골든프라자 102호,051-727-8592,분식,4.38,None,369,17,386,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181213_235%2F1544694550434wcLvu_JPEG%2FqxRQolJcyNxs483s88eH-8et.jpg
4645,아해,부산 사상구 광장로 82,0507-1436-1616,"아귀찜,해물찜",4.07,"미식가를 위한 시원하고 담백한 맛과 화끈하게 매운맛, 이와 더불어 푸짐한 양은 아귀찜.해물찜.꽃게찜.아낙찜.해물탕.꽃게탕 등 요리 전문점 아해만의 자랑입니다. 저희 아해에서는 화학조미료를 전혀 사용하지 않고 천연재료만을 고집하여, 풍부한 영양이 담긴 해물요리들을 항상 즐기실 수 있습니다. 격조있는 인테리어와 넓은 실내공간은 가족단위의 외식이나 각종 모임에 가치와 의미를 높여 드릴 것입니다.",282,104,386,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_62%2F1441029304533vdojH_JPEG%2F11722979_0.jpg
704,강원도산골손칼국수,부산 부산진구 골드테마길 2-4 아름골드타운,051-646-1233,"칼국수,만두",4.37,안녕하십니까? 칼국수 전문점 강원도 산골 손칼국수입니다. 음식이 보약이라는 음식 이념을 추구하는 강원도 산골손칼국수는 고객님의 소중한 가정과 건강을 먼저 생각합니다. 항상 초심을 잃지 않고 신선하고 깨끗한 재료를 사용할 것을 고객 여러분께 약속 드립니다. 저희 강원도 산골 손칼국수를 찾아 주시는 모든 고객에게 정성을 다하겠습니다. 늘 아껴주시고 성원하여 주셔서 감사합니다.,285,100,385,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_300%2F1441018736135Aa9k3_JPEG%2F116152516662752_0.jpg
3717,산청한방오리불고기 본점,부산 남구 동명로146번길 135 산청한방오리불고기,051-626-5234,오리요리,4.45,"용호동 주택가에서 영업 중인 오리 요리 전문점입니다. 실내는 입식(식탁)스타일로 꾸며져 있는데요. 직영 농장에서 가져온 오리로 만든 매콤한 불고기, 담백한 구이, 구수한 한방 백숙 등 다양한 요리를 만날 수 있는 곳입니다.",314,70,384,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20150513_117%2Fnjhanjo_1431468252004X5z1x_JPEG%2F20150509_141901.jpg
4804,왕밀면냉면 본점,부산 서구 충무대로 122-1 프레스코 2층,051-245-3078,냉면,4.5,None,347,35,382,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200918_23%2F1600419390186arfcH_JPEG%2FHFNOidC2Hnpx45GQKG3u02Mp.jpeg.jpg
2851,스넥테라스,부산 부산진구 엄광로 176,None,종합분식,4.51,None,380,0,380,든든한,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fsimg.pstatic.net%2Fstatic.map%2Fv2%2Fmap%2Fstaticmap.bin%3Fcenter%3D129.034615%252C35.1418304%26level%3D12%26dataversion%3D165.23%26caller%3Dnaver_mstore%26markers%3Dpos%253A129.034615%252035.1418304%257Ctype%253Ac%257Ccolor%253Ablue%257Clabel%253Arestaurant%26w%3D400%26h%3D200
3086,날마다대박나는집 사직점,부산 동래구 미남로 55,051-503-9295,"육류,고기요리",4.39,None,355,25,380,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMDdfMjY0%2FMDAxNTIwNDA4MjU2Mjgw.6lhxLAXadIli6KgDy0OsSnWEn-QjwN47OhNyZU2dvbgg.s181Vx3Pz2lX162bfVjE2NP6ioB5f46Vnr2U6luP9_8g.JPEG.lifestorysh%2F20180302_210756.jpg
140,엉게나무집,부산 기장군 철마면 이곡길 128-3,051-721-9230,소고기구이,4.34,None,310,70,380,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20160502_71%2Flekunu_1462184618348L6TLb_JPEG%2F%25C2%25A1%25B1%25E2%25BD%25BA%25C6%25AE%25B7%25B9%25B5%25F0%25C5%25B8%25BE%25FB%25B0%25D4_082.jpg
4438,대패꽃필무렵 부산수영점,부산 수영구 연수로 386 1층,051-756-2377,"육류,고기요리",4.02,"대패꽃필무렵은 대패삼겹전문점 입니다.
돼지고기 삼겹살, 오겹살, 항정살, 목살과 소고기 갈비살, 살치살, 부채살, 차돌박이, 우삼겹 등 다양한 부위를 보다 더 맛있게, 보다 더 저렴하게 제공하여 온가족 모두가 부담없이 외식을 즐길 수 있도록 준비하였습니다.",270,109,379,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201020_95%2F16031553068531ROWe_JPEG%2F5hGt1mhJRag9mUu5yYceqp8F.jpg
3321,명랑핫도그 좌동점,부산 해운대구 세실로 64 화목데파트,051-702-3338,핫도그,4.51,None,349,29,378,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180529_44%2F15275551066368kqYM_JPEG%2FNqNFhF7pfENUJEDjZ2UQhze-.jpg
1709,탕화쿵푸마라탕,부산 금정구 부산대학로63번길 21-4,0507-1333-5233,중식당,4.57,주문가능시간 오전11시~ 마지막오더 21시,222,155,377,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191104_64%2F1572846989063kMBVV_JPEG%2FvUvHDciX9Vj66HZsP0g7KAI2.jpeg.jpg
3315,후지라멘,부산 중구 동광길 58 1층후지라멘,051-913-7373,일식당,4.55,"일본 쇼유라멘 전문점이며, 해장라멘 입니다
저희후지라멘은 간장베이스로 숙주랑 파가 많이 올라갑니다 그리고 저녁에는 일본선술집 처럼 간단히 한잔하기위해 저녁에 이자카야도 같이 하고있습니다 많은 부탁드립니다 ^^",242,135,377,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220628_150%2F165638947622299Ljf_JPEG%2FC127C08F-F225-4CC4-A1D6-679DDEFAEE0C.jpeg
3431,신전떡볶이 덕천점,"부산 북구 만덕대로 165 부영벽산파라빌상가 105,106호",051-332-6339,분식,4.5,None,374,3,377,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210701_145%2F1625107308055jo76G_JPEG%2FuLCbR-quBFMp9lDYSNG-QlXw.jpeg.jpg
3544,대동할매국수,부산 금정구 금샘로 499,051-557-6677,국수,4.47,None,356,21,377,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210617_298%2F16239215205908e06h_JPEG%2FAzhgUh3pfuW_smtal7reDbEU.jpg
2109,이디야커피 부산부경대후문점,부산 남구 수영로358번길 12 이디야커피 부산부경대후문점,051-626-6361,카페,4.4,안녕하세요 이디야커피 부산부경대후문점 입니다.,367,10,377,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg
4813,이삭토스트 부산수정점,부산 동구 중앙대로371번길 20,051-441-0252,토스트,4.49,이삭토스트 부산 수정점 피크닉매트 모두 소진되었습니다! 감사합니다.,367,9,376,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210421_212%2F1618984316312yAJ6x_JPEG%2F%25C0%25CC%25BB%25E8%25C5%25E4%25BD%25BA%25C6%25AE_%25BA%25EA%25B7%25A3%25B5%25E5%25B0%25CB%25BB%25F6_%25C0%25CC%25B9%25CC%25C1%25F6_%25281%2529.jpg
2828,샤브향 정관점,부산 기장군 정관읍 정관로 566 헬로시티 501~502호,051-728-4955,샤브샤브,4.55,None,337,38,375,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTA0MjlfOTYg%2FMDAxNjE5NjIyMjcxMTQ4.IMTALJjpR3EZRUQxG7yLM92HphM2kMnTR6xVhek8o8Eg.L-NHbtg1bSCxjC0pvj6D4oqp59P2bx8mFdMoeuE1O9Ug.JPEG.hyemin4308%2F20210426%25A3%25DF175655.jpg
4941,크리스피크림도넛 부산명지점,부산 강서구 명지오션시티1로 173,051-271-7599,도넛,4.4,None,349,25,374,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_203%2F1653008099518i5shn_PNG%2FKKD_%25B7%25CE%25B0%25ED_%25B4%25EB%25C1%25F6_1_%25B4%25EB%25C1%25F6_1.png
