,store_name,address,tel,category,star,detail,visit_review,blog_review,review_sum,tag,image
16122,정일품두손두부,대전 서구 둔산대로117번길 34 정일품두손두부,042-484-8004,두부요리,4.37,"여름 계절 메뉴 콩국수/흑임자 콩국수 시작합니다!

대전의 유명한 두부요리 맛집 두손두부.
매일 정성껏 만든 수제 손두부를 만나보세요.
대표 메뉴로는 얼큰순두부찌개,버섯들깨순두부,청국장
그리고 두부제육, 두부보쌈,두부낙지보쌈, 두부버섯해물전골등 다양한 두부요리가 준비되어 있습니다.",990,127,1117,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210312_119%2F16155597606974Ki3N_JPEG%2FqjzlwXTft8Iwk9qBDZK57HuC.jpeg.jpg
15953,동방커피,대전 서구 용문로 41-26,0507-1351-0633,카페,4.69,None,354,762,1116,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201119_278%2F1605766399246KckSU_JPEG%2FC6JTkSDaHR_77yWZ4BEPNJcm.jpg
468,더리스,대전 동구 냉천로 34-8,042-283-9922,양식,4.23,"더리스를 찾아주셔서정말 감사드립니다.

더리스는 브라질 전통방식 슈하스코(Churrasco) 바비큐 레스토랑입니다.숯불에 구워 기름기가 제거된 다양한 부위의 고기를 고객님께 직접 서빙 해드립니다. 식전 에피타이저와 식후 디저트까지 다양한 음식 또한 제공됩니다

결혼식, 돌잔치, 가족모임, 세미나 등 단체행사도 진행하고 있습니다. 예약 및 세부사항에 관해서는 전화 문의를 주시길 바랍니다.

고객님의 방문이 아름다운 추억이 될 수 있도록 항상 최선을 다하겠습니다.

감사합니다.",477,638,1115,"야경, 데이트, 분위기 있는, 든든한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211222_201%2F1640137841941pdtxK_JPEG%2FJCM_3192-4.jpg
9181,짬뽕관 대전둔산점,대전 서구 대덕대로234번길 38,042-471-2124,중식당,4.6,"안녕하세요!
아름다운 맛, 맛있는 맛. 짬뽕관입니다.

'세상에서 가장 맛있는 짬뽕'을 제공해드리기 위해
'가장 합리적인 가격'에 최상의 맛을 제공해드리기 위해
많은 시간과 심여를 기울여 중식을 개발하였습니다.

짬뽕관은 앞으로 '명품 짬뽕'만을 제공해드리기를 약속드리며,
지역 중식 맛집으로 대표할 수 있도록
내부 직원, 배정 기사 전원의 서비스 마인드 또한 각별히 신경쓰도록 하겠습니다!

더불어 우리 가족이 먹는다는 생각으로 '위생'과 '청결'에 힘쓰도록 하겠습니다.
한분 한분 정성껏 최고의 중식을 제공할 수 있는 짬뽕관이 되겠습니다.

불편 사항, 개선 사항 말씀해주시면
즉각적으로 개선될 수 있도록 고객님의 입장에서 생각하는 짬뽕관이 되겠습니다.

보다 맛있고,
보다 깨끗하게
제대로 만들어 대접하겠습니다.

감사합니다!
앞으로 짬뽕관 많은 사랑 부탁드립니다.",1021,90,1111,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210702_132%2F1625208811538F1uft_JPEG%2FoqsiSGWjw8VgI2_Tar14lSbh.jpg
11556,갓구운빵천국,대전 대덕구 동춘당로 181,042-632-5904,베이커리,4.28,None,1104,5,1109,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20140224_227%2Fdaedeokgu_1393204820885h181R_JPEG%2F%25B2%25D9%25B9%25CC%25B1%25E2_naver_com_20140224_101223.jpg
1996,맛찬들왕소금구이 대전관평점,대전 유성구 관평2로 7-5,042-934-6692,"육류,고기요리",4.65,"대전 관평동 맛집으로 손꼽히는 맛찬들 관평점.

대한민국 세 손가락 안에 들어가는 삼겹살 맛집 맛찬들 왕소금구이로 초대합니다
숙성 삼겹살을 직원들이 온도에 맞게 직접 구워드리는 손님을 생각하는 관평동 맛집
편안한 마음으로 오셔서 맛있게 드시고 가시면 됩니다

점심특선과 삼겹살세트 목살세트도 있으니,
많은 분들의 방문을 기다립니다^^",611,494,1105,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191017_23%2F1571289071830HPfgh_JPEG%2FJlKRS-H8DdeyMrdgtkB1d-xx.JPG.jpg
9023,해피치즈스마일,대전 중구 대흥로169번길 15 1층,042-335-7945,종합분식,4.5,None,633,463,1096,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200811_40%2F1597132903534lr7xv_JPEG%2F7lILoTyiMCV8XFafFP0fOOWD.jpg
3057,스시덴고쿠 현대프리미엄아울렛대전점,대전 유성구 테크노중앙로 123 현대프리미엄아울렛 대전점,042-332-2810,"초밥,롤",4.39,None,1011,85,1096,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDExMjRfMzYg%2FMDAxNjA2MTQ3OTI5NjQ3.jOReqWiNj-_vfUVkZ7h3e7yjJPQidBLlNhkVc7btyLEg.pY6Vgpy-PxtylNVvFVjnNiTlraXTY5AU271qQHm9OIgg.JPEG.alswlrnqxm%2F1606147919515.jpg
11560,설빙 대전은행동점,대전 중구 대종로488번길 31,070-4249-4321,빙수,4.37,None,966,126,1092,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200103_164%2F15780471064486wge0_JPEG%2FQDS5SBVY75DILaojBjYjKF8f.jpg
10078,백마강 참숯 민물장어,대전 유성구 도안대로567번길 3,042-825-1881,"장어,먹장어요리",4.37,"저희 백마강민물장어는 부여에서 직접 양식장을 운영하며 절대 항생제를 사용하지 않는 무항생제 장어만을 참숯불에 구워내는 민물장어 전문점입니다.
재료선별 하나에도 정성을 들여 늘 엄선된 식재료만을 사용하여 고객 여려분께서 신뢰할 수 있는 음식점이 될 수 있도록 하고 있습니다. 

*대전 내동/변동점, 대전 송촌/비래동점 직영으로 운영중이오니 많은 사랑 부탁드립니다.",887,200,1087,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210712_122%2F1626077527147FMBkS_PNG%2F2Hlll32DciovO48kFbrEtX1R.png
949,두울샤브칼국수탄방점,대전 서구 문정로90번길 15,042-472-0250,"칼국수,만두",4.52,None,846,238,1084,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDAxMzBfMTg1%2FMDAxNTgwMzQ1NzQ4NDYy.1BwS7RsEElofR0X23tLAuuI3DgRfb_IWYXhY6N_jgTgg.e-ax941NHjmBikQXGQ6pWxbTI1vS2bs_l_96ld7yJkUg.JPEG.tear0912%2FIMG_8755.
4925,피슈마라홍탕 충남대점,"대전 유성구 유성대로 875 비에스타워 1층 110,111호",042-825-5808,중식당,4.6,"안녕하세요? 피슈마라홍탕 충남대점 입니다. 
'생활의 달인'을 통하여 소개되었던 '피슈마라홍탕'이 '충남대점' 오픈을 통하여
여러분에게 인사드리게 되었습니다.
""한번도 안 먹어본 사람은 있지만 한 번만 먹은 사람은 없다""는 중독성 강한 요리입니다.
새로운 맛을 찾으시는 여러분에게 달인의 정성으로 보답하겠습니다.",936,146,1082,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180905_194%2F1536098748563EyzzN_JPEG%2FaIsx_7OZyT3WUKp8k8sB8WCR.jpg
11054,커피빈 대전탄방동점,대전 서구 문정로 76,042-471-9805,카페,4.51,안녕하세요. 커피빈코리아 입니다. 많은 이용 부탁드립니다.,1046,30,1076,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_256%2F1605154760218xF13z_JPEG%2F6WYAF-PyfEJakr3VN04ZXf4Q.jpg
7513,풍뉴가,대전 동구 수향길 31,070-4107-1111,카페,4.29,None,379,697,1076,"데이트, 분위기 있는, 파릇파릇한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA1MDJfMTUg%2FMDAxNjUxNDcwMjMzNzQy.k17h4yWPvb6OmB-1ZEjSPcYRsj-ZygmnBcm45DIPS0Yg.N1i0d46lwaQhsMlytLKkYfNMoz_ztRsh81Sw5gC6Gwkg.JPEG.jinsr98%2FIMG_1178.
18070,잉꼬떡집,대전 대덕구 중리북로37번길 5,042-631-3010,"떡,한과",4.42,None,1071,4,1075,든든한,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F13510789%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658158412375%26md%3DtE%252Fz26DHK2Ywd241isdRO5A401I%253D
8057,투썸플레이스 대전삼부스포렉스점,대전 중구 태평로 83 삼부스포렉스,042-523-9960,카페,4.39,"대전 태평동 삼부스포렉스 1층에 120평 규모로 투썸플레이스가 2016년 11월 1일 오픈 하였습니다 !!!
편안한 휴식 공간이 되도록 노력 하겠습니다.
주차장은 삼부스포렉스 지상1층 ~ 지하4층 까지 이용 가능 하십니다.",1046,26,1072,"커피 맛집, 디저트 맛집",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxNzA1MTBfMTY4%2FMDAxNDk0NDIxNDkxNzM4._qNMy63wLF4LnbI6JsbC-9bTgBxbVS028812XH-aDQcg.ZVHHLFBxA3VC4dSOr947eJMC329HvIItB3cj-p6pjbAg.JPEG.jseonggyun%2FDSCN1019.
18019,5.5닭갈비 본점,대전 서구 문정로 148 굿앤월드빌딩,042-486-2315,닭갈비,4.43,"닭갈비 전문점 5.5 닭갈비의 대전 탄방동 본점입니다. 대전과 충청도 지역에 분점을 많이 있을 정도로 유명한 곳이지요. 고춧가루, 마늘즙, 양파즙 등 천연재료를 넣어 만든 특제 양념으로 볶은 닭갈비가 유일한 식사 메뉴인데요. 고구마무스가 들어간 떡, 치즈 떡, 라면, 순대, 쫄면, 버섯, 소시지 등 다양한 사리를 넣어 볶아 먹는 맛이 별미입니다.",831,239,1070,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200517_300%2F1589694473170nMqew_JPEG%2FWYNchTgKqHR87kS3sJ3XF4XD.jpeg.jpg
8827,별미동태,대전 서구 원도안로241번길 14-4,042-532-7240,한식,4.51,저녁영업은 당분간 하지않습니다. 5시까지 포장은 가능합니다.(미리전화주문부탁합니다.),992,69,1061,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180126_229%2F1516956190039L3SV9_JPEG%2F4VFW1ou9cktjcLY6utFfajNS.jpg
10111,오한순손수제비,대전 유성구 죽동로279번길 89 1층,0507-1433-3373,한식,4.32,"안녕하세요. 대전 손수제비 맛집 오한순 손수제비입니다.
대전갈마동에서는 이미 TV까지 나오며 자리를 잡고, 이번에 새롭게 죽동점을 오픈하게되었습니다..
한번오시면 두번오시도록 정성을 다하겠습니다.
맛에 대해서는 그 어느집보다 자신있습니다.
믿고 한번 찾아와주세요!",800,261,1061,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170110_148%2F14840105406171S0Xr_JPEG%2F186054583375302_0.jpeg
5919,24시전주명가콩나물국밥관평점,대전 유성구 관들2길 1,042-936-7975,국밥,4.43,None,1030,30,1060,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAzMjlfMTM2%2FMDAxNTIyMzE3NjQ5MTE2.cUIqW2UxCO--hifSqvVG9NcXdsKSaJjhVFyzDuyK2rwg.7y0ocrrluIOBjU1uanDfUy5na-HvFXNdGlgufRMGXF0g.JPEG.ru-ji%2Foutput_823224473.jpg
14095,투웨이버거,대전 중구 동서대로1365번길 6 투웨이버거,0507-1302-6380,햄버거,4.35,"저희 투웨이 버거는
OUR PATTIES IS NOT FROZEN, NOT FLOUR MIXED, AND NOT FACTORY PRODUCED!
첫째. 냉동된 패티를 사용하지 않습니다. 

둘째. 첨가물을 비롯한 밀가루, 전분등을 섞지 않습니다.

셋째. 공장에서 만든 기성 제품을 받아 쓰지 않으며 직접 고기를 갈아 패티를 만듭니다.

언제나. 거짓없이, 부끄럼없이, 최선을 다해 만들겠습니다. 이용해주시는 고객님들께 정말 감사드립니다.",724,336,1060,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200305_140%2F1583403532284v8OuV_JPEG%2FezFekqF5l_6_wxl4y3t_kHHy.jpg
13550,엄마족발순대,대전 대덕구 중리로76번길 19,042-635-4300,한식,4.33,None,1042,10,1052,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMDA4MDRfOTQg%2FMDAxNTk2NTE0NzQwNDEx.J1wDNiDnssevg2lds3VRtV_ZpBAk-OrfQvsP2wOSXfEg.zQg_50IVeQrWCNZr54w8YZXJ8nSMrM8M_XNU0PJTym8g.JPEG.vlhlslylv%2FKakaoTalk_20200717_123700404.jpg
2262,에그드랍 대전탄방점,대전 서구 문정로89번길 33 그랜드캐슬 102호,042-716-2662,샌드위치,4.54,"'좋은 계란이 핵심이다!'

에그드랍은 아메리칸 다이너를 모티브로 한 멋진 공간에서 영양이 풍부한 스크램블 에그를 정성껏 요리한 뒤,
브리오쉬에 예쁘게 담아 제공합니다.",905,145,1050,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210928_63%2F1632827615381vjKiP_JPEG%2FvhhgmPQOPNSBmbut0I2PmBPJ.jpg
7242,피슈마라홍탕 대전둔산점,대전 서구 대덕대로 248 A동 102호,042-477-0900,중식당,4.49,"둔산동의 신흥 핫플레이스!!
한번도 안 먹어본 사람은 있지만 한 번만 먹은 사람은 없다는 중독성 강한 요리입니다.
생활의 달인이 만드는 최고의 마라홍탕으로 여러분의 입맛을 만족시킵니다.",811,239,1050,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190608_90%2F15600054992196CoPd_JPEG%2FiGMQrAuUN6Mdak_5xIhJK79a.jpg
8486,라븐,대전 유성구 관들1길 54-2,0507-1448-4001,양식,4.45,"22년 7월 25일부터 8월 3일까지 리모델링 기간입니다.
발전하는 라븐이 되겠습니다. 방문에 착오 없으시길 바랍니다.
감사합니다:)",811,237,1048,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211205_223%2F1638672262032wkh6O_JPEG%2Fimage.jpg
1241,애슐리퀸즈 홈플러스 유성점,대전 유성구 한밭대로 502 4층 애슐리,0507-1403-1034,패밀리레스토랑,4.03,"200가지 메뉴로 만나는 월드 와이드 뷔페

※ 가격 안내
평일 런치 17,900원 평일 디너 25,900원
주말/공휴일 27,900원",635,412,1047,"데이트, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211220_187%2F1639988925725qRbox_PNG%2F%25C0%25AF%25BC%25BA%25C1%25A1.png
6025,뚝배기에담은이탈리아,대전 대덕구 송촌북로4번길 47-10 1층,042-621-5540,패밀리레스토랑,0,"화덕피자와 뚝배기에 담겨진 음식입니다.
송촌동에 위치한 맛집으로 친구모임, 데이트, 가족모임에 좋은 편안한 분위기의 레스토랑 입니다.",887,154,1041,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210505_154%2F1620202716611u8Y4D_JPEG%2Fzf5ueNc90pYnuGo_0Kgu0n8w.jpg
2172,꺼먹지명태조림 대전직영점,대전 서구 한밭대로 705,0507-1383-5330,한식,4.31,"좋은 식재료와 정성으로 최고의 맛을 선사하는 꺼먹지명태조림 대전월평점입니다.
매콤하면서도 계속 입맛을 당기는 명태조림 소스와 특허받은 꺼먹지가 만나 새로운 맛을 선두합니다.",929,107,1036,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191017_36%2F1571311223628hLtS2_JPEG%2FGocRzeBQwwHluvfs646JKMNy.jpg
11738,공차 대전선사점,대전 서구 월평북로 95,042-486-0816,차,4.4,None,1019,16,1035,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170530_6%2F1496121859251L94mv_JPEG%2Fimage.
6267,할머니추어탕,대전 중구 대흥로 134 혜화빌딩,042-252-1023,추어탕,4.37,None,962,73,1035,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEyMTFfMTk3%2FMDAxNTc2MDU2NjAyMDI2.teSshywQNl1PxIu1GwjOmMPdplN45FINeo-bQoL3a5og.f5KUYQzJb2duNqtzRBIr-iZahMm1p8IkH_fuOBC7MVog.JPEG.kimhj4745%2F1576056601057.jpg
21995,선비꼬마김밥 둔산점,대전 서구 둔산중로 50 파이낸스빌딩 115호,0507-1355-4455,분식,4.43,"<신메뉴 출시 기념>
6월 한정! 매주 목요일
오리엔탈 쫄면 먹고! 꼬마김밥 4줄 받자!

*본 이벤트는 선비꼬마김밥 '둔산점'에서만 진행합니다.",1023,10,1033,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220128_188%2F1643334686025qlvJf_JPEG%2F%25B8%25DE%25C0%25CE%25BB%25E7%25C1%25F81.jpg
14267,심스 스모크하우스,대전 유성구 전민로6번길 99,0507-1419-2060,양식,4.71,"정통 텍사스 바베큐를 맛 볼수 있는 텍사스 바베큐 전문점입니다
SBS 생활의달인(745회. 2020년 6월 1일 방영) 의 텍사스 바베큐달인으로 출연한 바베큐 Pit Master가 
16시간이상 훈연한 5가지의 바베큐를 즐길실 수 있습니다",888,136,1024,"분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200817_139%2F1597617276865BJGBy_JPEG%2FJdWiJ36HsXUwj8bb8V-aAJSk.jpg
12365,르몽탁,대전 유성구 은구비로155번안길 28,0507-1390-1926,양식,4.67,*르몽탁은 당일 준비한 재료만 사용하여 손님들께 대접 합니다. 재료 소진시 일찍 마감합니다. 오시기 전에 꼭 전화 주시고 방문 부탁드립니다.,686,338,1024,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200404_94%2F1585932723076mO4RW_JPEG%2F1aEViOEvoDC8tiQJ8L3f6Tlt.jpeg.jpg
20408,순남시래기 대전신성점,대전 유성구 유성대로1184번길 11-19,0507-1445-2121,"백반,가정식",4.44,주차장은 앞 공터 및 건물 뒷 주차장에 위치해 있습니다.,846,178,1024,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170313_244%2F14893904667269U2Bn_JPEG%2F186263566446614_0.jpeg
2450,Mr.B나가사키짬뽕,대전 유성구 현충원로 165,0507-1412-0442,중식당,4.23,"Mr.B 나가사키짬뽕 전문점입니다. 

저희 Mr.B는 사장님이 요리,식사를 다 직접조리하십니다.
육수는 사골을 각종한약재와 함게 24시간 푹고아 진하고 구수한맛을내기위해 짬뽕 육수로 사용하고 있습니다.
여러가지 신선한 해물과 소고기를 듬뿍넣어 맛도 좋고 건강에도 좋은 보양식이나 다름없는 짬뽕입니다

탕수육에 들어가는 고기 역시 돼지고기 등심을 쓰고 있으며, 전분대신 찹쌀가루를 사용해 보다 부드럽고 쫄깃한식감이 더한 찹쌀탕수육입니다.
소스는 블루베리열매를 넣어 새콤달콤해서 찹쌀탕수육과 더 잘 어우러진 맛입니다.
안심하고 드실수 있는 먹거리입니다.",786,238,1024,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_138%2F1441006994046czPlK_JPEG%2FSUBMIT_1420276512794_35544156.jpg
14890,The 빛나 본점,대전 유성구 엑스포로 131 TJB 1층,0507-1386-6326,이탈리아음식,4.57,"대전 최고의 이탈리안 레스토랑을 경험 해보세요 맛 ,인테리어,뷰,청결 최상의 서비스를 제공해드립니다.",880,143,1023,"데이트, 분위기 있는, 든든한, 기분 전환",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_80%2F165484211596938gEu_JPEG%2F%25B8%25C5%25C0%25E52.jpg
9630,순남시래기 대전신성점,대전 유성구 유성대로1184번길 11-19,0507-1445-2121,"백반,가정식",4.44,주차장은 앞 공터 및 건물 뒷 주차장에 위치해 있습니다.,845,178,1023,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170313_244%2F14893904667269U2Bn_JPEG%2F186263566446614_0.jpeg
10135,메밀고개 시골막국수,대전 동구 판교3길 3 메밀고개시골막국수,042-274-7787,막국수,4.46,"대전 판암동 메밀고개시골막국수 입니다.
막국수는 4계절 모두, 가을, 겨울에는 들깨수제비,
들깨칼국수도 판매합니다.
정성을 다 해 모시겠습니다.
열악한 환경인데도 찾아주셔서 감사합니다.
고맙습니다",768,253,1021,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180519_292%2F1526721544178ARSX2_JPEG%2FiNzCSpoLcs3bp_sXGGELa_zs.jpg
5291,대성 콩국수,대전 서구 도산로 141,042-533-4586,국수,4.33,#주말 도로주차 가능#,771,248,1019,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170703_267%2F14990548725515Y2H4_JPEG%2F20170628_171622.jpg
9012,엔제리너스 대전복합터미널서관점,대전 동구 동서대로 1689 대전복합터미널서관 1층 엔제리너스커피,042-625-2622,카페,4.39,None,993,21,1014,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191013_29%2F1570945144850XKTWW_JPEG%2FYHC6DERQRu_PYHpeOzCA1rSC.jpg
2220,628파스타,대전 유성구 은구비로155번길 32-9,0507-1389-6282,"스파게티,파스타전문",4.46,포장 주문시 10% 할인,455,558,1013,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150825_157%2F14404795496766D2z4_JPEG%2F166775544246986_0.jpg
13979,백마강참숯민물장어,대전 대덕구 동서대로 1752,042-628-3883,"장어,먹장어요리",4.34,참숯불에 굽는 민물장어 전문점 입니다.,867,145,1012,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210712_122%2F1626077527147FMBkS_PNG%2F2Hlll32DciovO48kFbrEtX1R.png
18475,월광박속낙지탕,대전 서구 한밭대로707번길 27 2층,042-487-8253,낙지요리,4.68,"대전 대표 낙지요리 전문점 월광박속낙지탕입니다 
35년 장인의 손맛으로 우려낸 육수에 박과 다양한 버섯 야채 산낙지 및 전복을 넣어 진하고 시원한 깊은맛이 일품인 박속낙지탕을 비롯해 
살이 통통하고 크며 연한낙지에 살아있는 불맛이 혀끝을 확 자극하며 식욕을 돋구는 최상의 맛이 나는 낙지볶음까지 다양한 낙지요리들이
정성껏 준비되어 있습니다

낙지는 보양음식으로 알려져 있는데 낙지에는 지방성분이 거의 없고 타우린과 무기질과 아미노산이 듬뿍 들어 있어 조혈강장 뿐 아니라 

칼슘의 흡수와 분해를 돕기 때문에 남녀노소 모두에게 좋은 웰빙음식입니다",828,183,1011,든든한,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200708_43%2F1594209702026Mbprq_JPEG%2FEnWVV6see-lilK-FrN-BkXdC.jpg
15184,공차 대전문화동점,대전 중구 계룡로904번길 74,042-300-7070,차,4.47,None,993,16,1009,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2F20140627_66%2Fvonam_14037991761127JGl1_JPEG%2F1403799174839_20140625_212049.jpg
17882,메가박스 대전중앙로,대전 중구 중앙로 126,1544-0070,영화관,4.5,None,823,184,1007,커피 맛집,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F1498927482%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1658158505568%26md%3D3etYQT6eoszfanFeu3IdhhpIxkk%253D
3703,와플대학 대전은행 캠퍼스,대전 중구 중앙로156번길 25,070-4647-3772,와플,4.42,None,972,35,1007,디저트 맛집,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200731_6%2F1596180068232BN59P_JPEG%2F_m1BAP8Aja8DKu6tOXVyZ3k7.jpg
7054,소복담다,대전 서구 둔산남로9번길 45,042-476-3033,한식,4.44,"청년들이 작은접시에 요리를 담아내는 덮밥집 소복담다는 기본에 충실한 음식과 신선한 재료로 든든한 한끼를 선사합니다
소복담다의 덮밥 한 그릇은 도전과 개척을 두려워 않는 청년들의 열정을 의미합니다.",562,444,1006,"데이트, 분위기 있는, 든든한",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191130_13%2F1575097637035OPwd8_JPEG%2FGRVZaeqdGbKXF00cs3_4mDSn.jpg
6886,디블루메,대전 중구 중앙로79번길 78 카페 디블루메,0507-1319-8414,"카페,디저트",4.63,"화이트톤의 화사한 주택개조카페

넓은테라스, 화장실, 단체석, 와이파이 등 각종 시설 완비
주차는 인근 도로변 공영주차장 이용가능
아기자기한 소품과 플라워카페 컨셉에 맞게 테이블 마다 다양한 생화를 비치

각종 양질의 유기농재료로 만드는 맛있는 음료, 디저트를 편안한 공간에서 즐길수 있습니다",630,371,1001,"데이트, 커피 맛집, 디저트 맛집, 분위기 있는",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201202_111%2F1606898249895VSKv6_JPEG%2Fl-DruBSHiNHL9nyyLRXWcuQm.jpg
